3.302989843,166.9521434,45245.87503,3.805180349,169.1925834,45949.04892,4.519764486,168.124531,45615.08721,4.947216518
3.952020491,165.4460421,33803.77556,4.557152817,167.3948417,35877.70383,5.419348305,166.8098838,37205.64535,5.936113765
1.362638661,151.4595998,2406.349177,1.544107185,141.8862013,2811.742406,1.816384631,131.1104047,3048.773359,1.979917429
1.526960968,170.8054775,1027.663705,1.873204749,162.7668865,1691.429169,2.502060298,151.0498104,2427.457188,2.942652107
2.527878495,163.6872384,20436.1125,3.576649647,165.6068998,25854.84809,5.481268753,165.7499314,30422.90024,6.824351921
2.959468121,307.7377043,54190.79484,4.069768354,269.8863239,52883.21377,6.209037667,234.0777612,49842.51733,7.789676067
2.632523489,251.9973833,38677.90468,3.848112592,241.5902901,41420.96253,6.512561517,222.8567138,42883.32515,8.697546363
1.652723185,176.9737957,430.6983545,2.124931071,171.3474535,978.2610033,3.110950221,160.6771549,1842.817771,3.893056685
1.993047984,382.4521535,36171.63005,3.14391004,327.6009286,44106.26101,6.358847947,268.3277313,47219.46837,9.529600921
1.623404236,123.3988488,1954.734233,2.183822594,134.0974252,2172.93325,3.559805618,140.8229375,2334.193717,4.817878646
